[2025-03-09T09:12:18.497+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-03-09T09:12:18.538+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-08T01:00:00+00:00 [queued]>
[2025-03-09T09:12:18.552+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-08T01:00:00+00:00 [queued]>
[2025-03-09T09:12:18.553+0000] {taskinstance.py:2306} INFO - Starting attempt 3 of 3
[2025-03-09T09:12:18.566+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): collect_and_save_match_data_to_json_to_s3> on 2025-03-08 01:00:00+00:00
[2025-03-09T09:12:18.574+0000] {standard_task_runner.py:63} INFO - Started process 14788 to run task
[2025-03-09T09:12:18.578+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'fetch_nexon_data_sequential', 'collect_and_save_match_data_to_json_to_s3', 'scheduled__2025-03-08T01:00:00+00:00', '--job-id', '46', '--raw', '--subdir', 'DAGS_FOLDER/collect_match_info.py', '--cfg-path', '/tmp/tmpwa5jpe54']
[2025-03-09T09:12:18.581+0000] {standard_task_runner.py:91} INFO - Job 46: Subtask collect_and_save_match_data_to_json_to_s3
[2025-03-09T09:12:18.645+0000] {task_command.py:426} INFO - Running <TaskInstance: fetch_nexon_data_sequential.collect_and_save_match_data_to_json_to_s3 scheduled__2025-03-08T01:00:00+00:00 [running]> on host 40942f81e2c9
[2025-03-09T09:20:55.850+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 668 / 1000...224번째 유저 처리중
[2025-03-09T09:20:56.447+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 669 / 1000...224번째 유저 처리중
[2025-03-09T09:20:57.157+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 670 / 1000...225번째 유저 처리중
[2025-03-09T09:20:57.916+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 671 / 1000...225번째 유저 처리중
[2025-03-09T09:20:58.478+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 672 / 1000...225번째 유저 처리중
[2025-03-09T09:20:59.239+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 673 / 1000...226번째 유저 처리중
[2025-03-09T09:20:59.981+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 674 / 1000...226번째 유저 처리중
[2025-03-09T09:21:00.577+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 675 / 1000...226번째 유저 처리중
[2025-03-09T09:21:01.350+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 676 / 1000...227번째 유저 처리중
[2025-03-09T09:21:02.156+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 677 / 1000...227번째 유저 처리중
[2025-03-09T09:21:02.750+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 678 / 1000...227번째 유저 처리중
[2025-03-09T09:21:03.527+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 679 / 1000...228번째 유저 처리중
[2025-03-09T09:21:04.293+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 680 / 1000...228번째 유저 처리중
[2025-03-09T09:21:04.901+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 681 / 1000...228번째 유저 처리중
[2025-03-09T09:21:05.665+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 682 / 1000...229번째 유저 처리중
[2025-03-09T09:21:06.423+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 683 / 1000...229번째 유저 처리중
[2025-03-09T09:21:07.025+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 684 / 1000...229번째 유저 처리중
[2025-03-09T09:21:07.797+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 685 / 1000...230번째 유저 처리중
[2025-03-09T09:21:08.599+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 686 / 1000...230번째 유저 처리중
[2025-03-09T09:21:09.143+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 687 / 1000...230번째 유저 처리중
[2025-03-09T09:21:09.852+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 688 / 1000...231번째 유저 처리중
[2025-03-09T09:21:10.587+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 689 / 1000...231번째 유저 처리중
[2025-03-09T09:21:11.188+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 690 / 1000...231번째 유저 처리중
[2025-03-09T09:21:11.951+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 691 / 1000...232번째 유저 처리중
[2025-03-09T09:21:12.704+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 692 / 1000...232번째 유저 처리중
[2025-03-09T09:21:13.264+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 693 / 1000...232번째 유저 처리중
[2025-03-09T09:21:14.018+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 694 / 1000...233번째 유저 처리중
[2025-03-09T09:21:14.805+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 695 / 1000...233번째 유저 처리중
[2025-03-09T09:21:15.422+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 696 / 1000...233번째 유저 처리중
[2025-03-09T09:21:16.164+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 697 / 1000...234번째 유저 처리중
[2025-03-09T09:21:16.919+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 698 / 1000...234번째 유저 처리중
[2025-03-09T09:21:17.513+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 699 / 1000...234번째 유저 처리중
[2025-03-09T09:21:18.280+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 700 / 1000...235번째 유저 처리중
[2025-03-09T09:21:19.075+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 701 / 1000...235번째 유저 처리중
[2025-03-09T09:21:19.674+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 702 / 1000...235번째 유저 처리중
[2025-03-09T09:21:20.425+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 703 / 1000...236번째 유저 처리중
[2025-03-09T09:21:21.222+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 704 / 1000...236번째 유저 처리중
[2025-03-09T09:21:21.754+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 705 / 1000...236번째 유저 처리중
[2025-03-09T09:21:22.476+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 706 / 1000...237번째 유저 처리중
[2025-03-09T09:21:23.284+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 707 / 1000...237번째 유저 처리중
[2025-03-09T09:21:23.845+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 708 / 1000...237번째 유저 처리중
[2025-03-09T09:21:24.581+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 709 / 1000...238번째 유저 처리중
[2025-03-09T09:21:25.381+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 710 / 1000...238번째 유저 처리중
[2025-03-09T09:21:25.972+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 711 / 1000...238번째 유저 처리중
[2025-03-09T09:21:26.648+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 712 / 1000...239번째 유저 처리중
[2025-03-09T09:21:27.424+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 713 / 1000...239번째 유저 처리중
[2025-03-09T09:21:28.015+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 714 / 1000...239번째 유저 처리중
[2025-03-09T09:21:28.761+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 715 / 1000...240번째 유저 처리중
[2025-03-09T09:21:29.556+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 716 / 1000...240번째 유저 처리중
[2025-03-09T09:21:30.158+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 717 / 1000...240번째 유저 처리중
[2025-03-09T09:21:30.913+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 718 / 1000...241번째 유저 처리중
[2025-03-09T09:21:31.953+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 719 / 1000...241번째 유저 처리중
[2025-03-09T09:21:32.541+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 720 / 1000...241번째 유저 처리중
[2025-03-09T09:21:33.268+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 721 / 1000...242번째 유저 처리중
[2025-03-09T09:21:34.237+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 722 / 1000...242번째 유저 처리중
[2025-03-09T09:21:34.842+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 723 / 1000...242번째 유저 처리중
[2025-03-09T09:21:35.567+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 724 / 1000...243번째 유저 처리중
[2025-03-09T09:21:36.522+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 725 / 1000...243번째 유저 처리중
[2025-03-09T09:21:37.118+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 726 / 1000...243번째 유저 처리중
[2025-03-09T09:21:37.801+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 727 / 1000...244번째 유저 처리중
[2025-03-09T09:21:39.049+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 728 / 1000...244번째 유저 처리중
[2025-03-09T09:21:39.615+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 729 / 1000...244번째 유저 처리중
[2025-03-09T09:21:40.339+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 730 / 1000...245번째 유저 처리중
[2025-03-09T09:21:41.591+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 731 / 1000...245번째 유저 처리중
[2025-03-09T09:21:42.190+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 732 / 1000...245번째 유저 처리중
[2025-03-09T09:21:42.895+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 733 / 1000...246번째 유저 처리중
[2025-03-09T09:21:43.920+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 734 / 1000...246번째 유저 처리중
[2025-03-09T09:21:44.524+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 735 / 1000...246번째 유저 처리중
[2025-03-09T09:21:45.257+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 736 / 1000...247번째 유저 처리중
[2025-03-09T09:21:46.373+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 737 / 1000...247번째 유저 처리중
[2025-03-09T09:21:46.968+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 738 / 1000...247번째 유저 처리중
[2025-03-09T09:21:47.705+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 739 / 1000...248번째 유저 처리중
[2025-03-09T09:21:49.204+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 740 / 1000...248번째 유저 처리중
[2025-03-09T09:21:49.798+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 741 / 1000...248번째 유저 처리중
[2025-03-09T09:21:50.500+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 742 / 1000...249번째 유저 처리중
[2025-03-09T09:21:51.273+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 743 / 1000...249번째 유저 처리중
[2025-03-09T09:21:51.877+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 744 / 1000...249번째 유저 처리중
[2025-03-09T09:21:52.607+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 745 / 1000...250번째 유저 처리중
[2025-03-09T09:21:53.760+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 746 / 1000...250번째 유저 처리중
[2025-03-09T09:21:54.353+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 747 / 1000...250번째 유저 처리중
[2025-03-09T09:21:55.057+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 748 / 1000...251번째 유저 처리중
[2025-03-09T09:21:55.877+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 749 / 1000...251번째 유저 처리중
[2025-03-09T09:21:56.468+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 750 / 1000...251번째 유저 처리중
[2025-03-09T09:21:57.211+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 751 / 1000...252번째 유저 처리중
[2025-03-09T09:21:58.136+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 752 / 1000...252번째 유저 처리중
[2025-03-09T09:21:58.723+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 753 / 1000...252번째 유저 처리중
[2025-03-09T09:21:59.416+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 754 / 1000...253번째 유저 처리중
[2025-03-09T09:22:00.362+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 755 / 1000...253번째 유저 처리중
[2025-03-09T09:22:00.889+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 756 / 1000...253번째 유저 처리중
[2025-03-09T09:22:01.659+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 757 / 1000...254번째 유저 처리중
[2025-03-09T09:22:02.597+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 758 / 1000...254번째 유저 처리중
[2025-03-09T09:22:03.161+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 759 / 1000...254번째 유저 처리중
[2025-03-09T09:22:03.925+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 760 / 1000...255번째 유저 처리중
[2025-03-09T09:22:04.950+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 761 / 1000...255번째 유저 처리중
[2025-03-09T09:22:05.480+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 762 / 1000...255번째 유저 처리중
[2025-03-09T09:22:06.230+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 763 / 1000...256번째 유저 처리중
[2025-03-09T09:22:07.319+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 764 / 1000...256번째 유저 처리중
[2025-03-09T09:22:07.844+0000] {collect_match_info.py:50} INFO - [test_e6909888ec92f5b5f491e01bee9522ac400c1e853372ba9018fba3789dc32742efe8d04e6d233bd35cf2fabdeb93fb0d] 현재 사용량: 765 / 1000...256번째 유저 처리중
